,County,Month,Year,Deaths,AgeGroup,City,Temp
501,Winona,11,2007,13,85+,Winona,34.9
502,Winona,12,2007,16,75-84,Winona,18.3
503,Winona,12,2007,13,85+,Winona,18.3
504,Wright,1,2007,15,75-84,Buffalo,17.4
505,Wright,1,2007,21,85+,Buffalo,17.4
506,Wright,4,2007,10,75-84,Buffalo,44.9
507,Wright,4,2007,15,85+,Buffalo,44.9
508,Wright,5,2007,21,75-84,Buffalo,61.6
509,Wright,5,2007,22,85+,Buffalo,61.6
510,Wright,6,2007,11,75-84,Buffalo,70.1
511,Wright,9,2007,10,75-84,Buffalo,62.6
512,Wright,9,2007,20,85+,Buffalo,62.6
513,Wright,11,2007,16,75-84,Buffalo,33.8
514,Wright,11,2007,23,85+,Buffalo,33.8
515,Becker,7,2007,14,85+,Detroit Lakes,72.7
516,Becker,8,2007,11,85+,Detroit Lakes,67.3
517,Carver,4,2007,11,85+,Chaska,44.7
518,Carver,5,2007,10,85+,Chaska,62.1
519,Carver,7,2007,13,85+,Chaska,72.8
520,Carver,8,2007,11,85+,Chaska,69.4
521,Carver,11,2007,18,85+,Chaska,33.0
522,Clay,6,2007,16,85+,Moorhead,69.8
523,Clay,7,2007,13,85+,Moorhead,74.0
524,Clay,9,2007,16,85+,Moorhead,60.6
525,Clay,10,2007,13,85+,Moorhead,50.0
526,Clay,11,2007,19,85+,Moorhead,31.1
527,Crow Wing,5,2007,21,85+,Brainerd,59.5
528,Douglas,1,2007,17,85+,Alexandria,15.6
529,Douglas,2,2007,16,85+,Alexandria,9.2
530,Douglas,4,2007,15,85+,Alexandria,41.4
531,Douglas,6,2007,13,85+,Alexandria,68.9
532,Douglas,8,2007,14,85+,Alexandria,67.9
533,Douglas,9,2007,14,85+,Alexandria,61.0
534,Douglas,10,2007,18,85+,Alexandria,49.4
535,Douglas,11,2007,14,85+,Alexandria,30.3
536,Fillmore,2,2007,19,85+,Preston,9.7
537,Fillmore,9,2007,10,85+,Preston,62.1
538,Fillmore,10,2007,10,85+,Preston,53.7
539,Fillmore,11,2007,12,85+,Preston,32.9
540,Freeborn,6,2007,10,85+,Albert Lea,69.3
541,Freeborn,8,2007,10,85+,Albert Lea,70.5
542,Freeborn,12,2007,14,85+,Albert Lea,14.9
543,Goodhue,1,2007,14,85+,Red Wing,19.8
544,Goodhue,2,2007,11,85+,Red Wing,11.1
545,Goodhue,5,2007,13,85+,Red Wing,62.3
546,Goodhue,8,2007,20,85+,Red Wing,70.5
547,Goodhue,9,2007,11,85+,Red Wing,63.7
548,Goodhue,11,2007,22,85+,Red Wing,34.9
549,Isanti,2,2007,13,85+,Cambridge,8.8
550,Isanti,8,2007,10,85+,Cambridge,68.3
551,Isanti,9,2007,10,85+,Cambridge,58.2
552,Isanti,10,2007,14,85+,Cambridge,52.3
553,Isanti,12,2007,16,85+,Cambridge,13.5
554,Itasca,6,2007,19,85+,Grand Rapids,66.8
555,Itasca,10,2007,15,85+,Grand Rapids,48.3
556,Itasca,11,2007,18,85+,Grand Rapids,28.9
557,Lake,11,2007,11,85+,Two Harbors,27.7
558,Lyon,1,2007,18,85+,Marshall,18.8
559,Lyon,2,2007,10,85+,Marshall,12.4
560,Lyon,10,2007,11,85+,Marshall,53.9
561,Meeker,1,2007,10,85+,Litchfield,17.9
562,Meeker,3,2007,12,85+,Litchfield,33.0
563,Meeker,4,2007,10,85+,Litchfield,44.2
564,Mower,2,2007,17,85+,Austin,8.4
565,Mower,4,2007,14,85+,Austin,43.0
566,Mower,6,2007,19,85+,Austin,67.4
567,Mower,7,2007,11,85+,Austin,69.4
568,Mower,8,2007,13,85+,Austin,68.5
569,Mower,10,2007,11,85+,Austin,52.2
570,Mower,11,2007,13,85+,Austin,32.4
571,Nicollet,5,2007,11,85+,St Peter,63.1
572,Nicollet,10,2007,11,85+,St Peter,53.8
573,Nobles,1,2007,12,85+,Worthington,16.8
574,Nobles,4,2007,13,85+,Worthington,42.2
575,Nobles,12,2007,12,85+,Worthington,15.5
576,Pope,10,2007,10,85+,Glenwood,51.0
577,Rice,4,2007,17,85+,Faribault,44.4
578,Rice,5,2007,12,85+,Faribault,60.9
579,Rice,6,2007,14,85+,Faribault,69.9
580,Rice,7,2007,17,85+,Faribault,72.9
581,Rice,11,2007,15,85+,Faribault,33.9
582,Sherburne,3,2007,13,85+,Elk River,34.2
583,Sherburne,7,2007,14,85+,Elk River,74.6
584,Sherburne,9,2007,18,85+,Elk River,61.4
585,Sherburne,10,2007,11,85+,Elk River,49.9
586,Sherburne,12,2007,16,85+,Elk River,14.1
587,Steele,2,2007,10,85+,Owatonna,9.4
588,Steele,3,2007,13,85+,Owatonna,35.2
589,Steele,7,2007,14,85+,Owatonna,72.2
590,Steele,10,2007,11,85+,Owatonna,53.5
591,Steele,12,2007,17,85+,Owatonna,15.2
592,Wadena,2,2007,10,85+,Wadena,6.7
593,Waseca,12,2007,13,85+,Waseca,14.6
594,Winona,2,2007,16,85+,Winona,12.3
595,Winona,3,2007,13,85+,Winona,36.6
596,Winona,6,2007,11,85+,Winona,69.1
597,Wright,2,2007,20,85+,Buffalo,9.1
598,Hennepin,2,2008,10,1,Minneapolis,15.2
599,Hennepin,2,2008,20,35-44,Minneapolis,15.2
600,Hennepin,2,2008,48,45-54,Minneapolis,15.2
601,Hennepin,2,2008,58,55-64,Minneapolis,15.2
602,Hennepin,2,2008,82,65-74,Minneapolis,15.2
603,Hennepin,2,2008,192,75-84,Minneapolis,15.2
604,Hennepin,2,2008,263,85+,Minneapolis,15.2
605,Hennepin,3,2008,14,1,Minneapolis,28.3
606,Hennepin,3,2008,13,25-34,Minneapolis,28.3
607,Hennepin,3,2008,15,35-44,Minneapolis,28.3
608,Hennepin,3,2008,44,45-54,Minneapolis,28.3
609,Hennepin,3,2008,66,55-64,Minneapolis,28.3
610,Hennepin,3,2008,107,65-74,Minneapolis,28.3
611,Hennepin,3,2008,186,75-84,Minneapolis,28.3
612,Hennepin,3,2008,290,85+,Minneapolis,28.3
613,Hennepin,7,2008,13,1,Minneapolis,75.5
614,Hennepin,7,2008,13,25-34,Minneapolis,75.5
615,Hennepin,7,2008,17,35-44,Minneapolis,75.5
616,Hennepin,7,2008,57,45-54,Minneapolis,75.5
617,Hennepin,7,2008,71,55-64,Minneapolis,75.5
618,Hennepin,7,2008,93,65-74,Minneapolis,75.5
619,Hennepin,7,2008,137,75-84,Minneapolis,75.5
620,Hennepin,7,2008,214,85+,Minneapolis,75.5
621,Hennepin,8,2008,13,1,Minneapolis,72.4
622,Hennepin,8,2008,10,15-24,Minneapolis,72.4
623,Hennepin,8,2008,10,25-34,Minneapolis,72.4
624,Hennepin,8,2008,22,35-44,Minneapolis,72.4
625,Hennepin,8,2008,60,45-54,Minneapolis,72.4
626,Hennepin,8,2008,58,55-64,Minneapolis,72.4
627,Hennepin,8,2008,68,65-74,Minneapolis,72.4
628,Hennepin,8,2008,151,75-84,Minneapolis,72.4
629,Hennepin,8,2008,226,85+,Minneapolis,72.4
630,Hennepin,11,2008,11,1,Minneapolis,34.7
631,Hennepin,11,2008,17,35-44,Minneapolis,34.7
632,Hennepin,11,2008,41,45-54,Minneapolis,34.7
633,Hennepin,11,2008,64,55-64,Minneapolis,34.7
634,Hennepin,11,2008,76,65-74,Minneapolis,34.7
635,Hennepin,11,2008,154,75-84,Minneapolis,34.7
636,Hennepin,11,2008,244,85+,Minneapolis,34.7
637,Hennepin,12,2008,14,1,Minneapolis,13.5
638,Hennepin,12,2008,20,35-44,Minneapolis,13.5
639,Hennepin,12,2008,47,45-54,Minneapolis,13.5
640,Hennepin,12,2008,83,55-64,Minneapolis,13.5
641,Hennepin,12,2008,77,65-74,Minneapolis,13.5
642,Hennepin,12,2008,208,75-84,Minneapolis,13.5
643,Hennepin,12,2008,299,85+,Minneapolis,13.5
644,Hennepin,4,2008,13,15-24,Minneapolis,44.0
645,Hennepin,4,2008,10,25-34,Minneapolis,44.0
646,Hennepin,4,2008,18,35-44,Minneapolis,44.0
647,Hennepin,4,2008,50,45-54,Minneapolis,44.0
648,Hennepin,4,2008,79,55-64,Minneapolis,44.0
649,Hennepin,4,2008,87,65-74,Minneapolis,44.0
650,Hennepin,4,2008,181,75-84,Minneapolis,44.0
651,Hennepin,4,2008,241,85+,Minneapolis,44.0
652,Hennepin,1,2008,13,25-34,Minneapolis,13.2
653,Hennepin,1,2008,12,35-44,Minneapolis,13.2
654,Hennepin,1,2008,45,45-54,Minneapolis,13.2
655,Hennepin,1,2008,66,55-64,Minneapolis,13.2
656,Hennepin,1,2008,109,65-74,Minneapolis,13.2
657,Hennepin,1,2008,194,75-84,Minneapolis,13.2
658,Hennepin,1,2008,260,85+,Minneapolis,13.2
659,Hennepin,5,2008,14,25-34,Minneapolis,56.3
660,Hennepin,5,2008,22,35-44,Minneapolis,56.3
661,Hennepin,5,2008,56,45-54,Minneapolis,56.3
662,Hennepin,5,2008,80,55-64,Minneapolis,56.3
663,Hennepin,5,2008,67,65-74,Minneapolis,56.3
664,Hennepin,5,2008,168,75-84,Minneapolis,56.3
665,Hennepin,5,2008,235,85+,Minneapolis,56.3
666,Hennepin,6,2008,11,25-34,Minneapolis,68.7
667,Hennepin,6,2008,17,35-44,Minneapolis,68.7
668,Hennepin,6,2008,60,45-54,Minneapolis,68.7
669,Hennepin,6,2008,67,55-64,Minneapolis,68.7
670,Hennepin,6,2008,90,65-74,Minneapolis,68.7
671,Hennepin,6,2008,167,75-84,Minneapolis,68.7
672,Hennepin,6,2008,187,85+,Minneapolis,68.7
673,Hennepin,9,2008,10,25-34,Minneapolis,63.6
674,Hennepin,9,2008,15,35-44,Minneapolis,63.6
675,Hennepin,9,2008,49,45-54,Minneapolis,63.6
676,Hennepin,9,2008,67,55-64,Minneapolis,63.6
677,Hennepin,9,2008,73,65-74,Minneapolis,63.6
678,Hennepin,9,2008,153,75-84,Minneapolis,63.6
679,Hennepin,9,2008,217,85+,Minneapolis,63.6
680,Dakota,7,2008,10,35-44,Hastings,72.4
681,Dakota,7,2008,16,45-54,Hastings,72.4
682,Dakota,7,2008,18,55-64,Hastings,72.4
683,Dakota,7,2008,23,65-74,Hastings,72.4
684,Dakota,7,2008,38,75-84,Hastings,72.4
685,Dakota,7,2008,54,85+,Hastings,72.4
686,Hennepin,10,2008,16,35-44,Minneapolis,50.4
687,Hennepin,10,2008,33,45-54,Minneapolis,50.4
688,Hennepin,10,2008,65,55-64,Minneapolis,50.4
689,Hennepin,10,2008,83,65-74,Minneapolis,50.4
690,Hennepin,10,2008,147,75-84,Minneapolis,50.4
691,Hennepin,10,2008,266,85+,Minneapolis,50.4
692,Ramsey,5,2008,10,35-44,St Paul,56.3
693,Ramsey,5,2008,24,45-54,St Paul,56.3
694,Ramsey,5,2008,41,55-64,St Paul,56.3
695,Ramsey,5,2008,39,65-74,St Paul,56.3
696,Ramsey,5,2008,63,75-84,St Paul,56.3
697,Ramsey,5,2008,90,85+,St Paul,56.3
698,Ramsey,11,2008,12,35-44,St Paul,34.7
699,Ramsey,11,2008,21,45-54,St Paul,34.7
700,Ramsey,11,2008,34,55-64,St Paul,34.7
701,Ramsey,11,2008,42,65-74,St Paul,34.7
702,Ramsey,11,2008,74,75-84,St Paul,34.7
703,Ramsey,11,2008,137,85+,St Paul,34.7
704,Ramsey,12,2008,13,35-44,St Paul,13.5
705,Ramsey,12,2008,23,45-54,St Paul,13.5
706,Ramsey,12,2008,38,55-64,St Paul,13.5
707,Ramsey,12,2008,41,65-74,St Paul,13.5
708,Ramsey,12,2008,96,75-84,St Paul,13.5
709,Ramsey,12,2008,127,85+,St Paul,13.5
710,Dakota,2,2008,11,45-54,Hastings,12.9
711,Dakota,2,2008,11,55-64,Hastings,12.9
712,Dakota,2,2008,23,65-74,Hastings,12.9
713,Dakota,2,2008,43,75-84,Hastings,12.9
714,Dakota,2,2008,48,85+,Hastings,12.9
715,Dakota,3,2008,10,45-54,Hastings,25.9
716,Dakota,3,2008,20,55-64,Hastings,25.9
717,Dakota,3,2008,23,65-74,Hastings,25.9
718,Dakota,3,2008,45,75-84,Hastings,25.9
719,Dakota,3,2008,63,85+,Hastings,25.9
720,Dakota,5,2008,11,45-54,Hastings,54.9
721,Dakota,5,2008,21,55-64,Hastings,54.9
722,Dakota,5,2008,26,65-74,Hastings,54.9
723,Dakota,5,2008,31,75-84,Hastings,54.9
724,Dakota,5,2008,59,85+,Hastings,54.9
725,Dakota,6,2008,18,45-54,Hastings,67.3
726,Dakota,6,2008,15,55-64,Hastings,67.3
727,Dakota,6,2008,19,65-74,Hastings,67.3
728,Dakota,6,2008,32,75-84,Hastings,67.3
729,Dakota,6,2008,44,85+,Hastings,67.3
730,Dakota,8,2008,15,45-54,Hastings,70.2
731,Dakota,8,2008,17,55-64,Hastings,70.2
732,Dakota,8,2008,36,65-74,Hastings,70.2
733,Dakota,8,2008,30,75-84,Hastings,70.2
734,Dakota,8,2008,47,85+,Hastings,70.2
735,Dakota,9,2008,14,45-54,Hastings,63.7
736,Dakota,9,2008,18,55-64,Hastings,63.7
737,Dakota,9,2008,17,65-74,Hastings,63.7
738,Dakota,9,2008,35,75-84,Hastings,63.7
739,Dakota,9,2008,41,85+,Hastings,63.7
740,Dakota,12,2008,12,45-54,Hastings,12.1
741,Dakota,12,2008,20,55-64,Hastings,12.1
742,Dakota,12,2008,26,65-74,Hastings,12.1
743,Dakota,12,2008,41,75-84,Hastings,12.1
744,Dakota,12,2008,52,85+,Hastings,12.1
745,Olmsted,12,2008,10,45-54,Rochester,12.5
746,Olmsted,12,2008,12,65-74,Rochester,12.5
747,Olmsted,12,2008,23,75-84,Rochester,12.5
748,Olmsted,12,2008,29,85+,Rochester,12.5
749,Ramsey,1,2008,28,45-54,St Paul,13.2
750,Ramsey,1,2008,36,55-64,St Paul,13.2
751,Ramsey,1,2008,58,65-74,St Paul,13.2
752,Ramsey,1,2008,88,75-84,St Paul,13.2
753,Ramsey,1,2008,148,85+,St Paul,13.2
754,Ramsey,2,2008,10,45-54,St Paul,15.2
755,Ramsey,2,2008,48,55-64,St Paul,15.2
756,Ramsey,2,2008,42,65-74,St Paul,15.2
757,Ramsey,2,2008,100,75-84,St Paul,15.2
758,Ramsey,2,2008,145,85+,St Paul,15.2
759,Ramsey,3,2008,23,45-54,St Paul,28.3
760,Ramsey,3,2008,41,55-64,St Paul,28.3
761,Ramsey,3,2008,50,65-74,St Paul,28.3
762,Ramsey,3,2008,117,75-84,St Paul,28.3
763,Ramsey,3,2008,146,85+,St Paul,28.3
764,Ramsey,4,2008,11,45-54,St Paul,44.0
765,Ramsey,4,2008,29,55-64,St Paul,44.0
766,Ramsey,4,2008,27,65-74,St Paul,44.0
767,Ramsey,4,2008,81,75-84,St Paul,44.0
768,Ramsey,4,2008,118,85+,St Paul,44.0
769,Ramsey,6,2008,17,45-54,St Paul,68.7
770,Ramsey,6,2008,22,55-64,St Paul,68.7
771,Ramsey,6,2008,31,65-74,St Paul,68.7
772,Ramsey,6,2008,65,75-84,St Paul,68.7
773,Ramsey,6,2008,97,85+,St Paul,68.7
774,Ramsey,7,2008,19,45-54,St Paul,75.5
775,Ramsey,7,2008,38,55-64,St Paul,75.5
776,Ramsey,7,2008,44,65-74,St Paul,75.5
777,Ramsey,7,2008,75,75-84,St Paul,75.5
778,Ramsey,7,2008,81,85+,St Paul,75.5
779,Ramsey,8,2008,29,45-54,St Paul,72.4
780,Ramsey,8,2008,38,55-64,St Paul,72.4
781,Ramsey,8,2008,43,65-74,St Paul,72.4
782,Ramsey,8,2008,69,75-84,St Paul,72.4
783,Ramsey,8,2008,81,85+,St Paul,72.4
784,Ramsey,9,2008,14,45-54,St Paul,63.6
785,Ramsey,9,2008,33,55-64,St Paul,63.6
786,Ramsey,9,2008,40,65-74,St Paul,63.6
787,Ramsey,9,2008,80,75-84,St Paul,63.6
788,Ramsey,9,2008,95,85+,St Paul,63.6
789,Ramsey,10,2008,20,45-54,St Paul,50.4
790,Ramsey,10,2008,25,55-64,St Paul,50.4
791,Ramsey,10,2008,53,65-74,St Paul,50.4
792,Ramsey,10,2008,72,75-84,St Paul,50.4
793,Ramsey,10,2008,130,85+,St Paul,50.4
794,St. Louis,1,2008,13,45-54,Duluth,10.0
795,St. Louis,1,2008,11,55-64,Duluth,10.0
796,St. Louis,1,2008,22,65-74,Duluth,10.0
797,St. Louis,1,2008,45,75-84,Duluth,10.0
798,St. Louis,1,2008,62,85+,Duluth,10.0
799,St. Louis,2,2008,15,45-54,Duluth,10.2
800,St. Louis,2,2008,19,55-64,Duluth,10.2
801,St. Louis,2,2008,20,65-74,Duluth,10.2
802,St. Louis,2,2008,53,75-84,Duluth,10.2
803,St. Louis,2,2008,67,85+,Duluth,10.2
804,St. Louis,3,2008,10,45-54,Duluth,22.3
805,St. Louis,3,2008,21,55-64,Duluth,22.3
806,St. Louis,3,2008,30,65-74,Duluth,22.3
807,St. Louis,3,2008,49,75-84,Duluth,22.3
808,St. Louis,3,2008,79,85+,Duluth,22.3
809,St. Louis,5,2008,10,45-54,Duluth,48.5
810,St. Louis,5,2008,19,55-64,Duluth,48.5
811,St. Louis,5,2008,35,65-74,Duluth,48.5
812,St. Louis,5,2008,35,75-84,Duluth,48.5
813,St. Louis,5,2008,55,85+,Duluth,48.5
814,St. Louis,6,2008,10,45-54,Duluth,60.0
815,St. Louis,6,2008,19,55-64,Duluth,60.0
816,St. Louis,6,2008,21,65-74,Duluth,60.0
817,St. Louis,6,2008,65,75-84,Duluth,60.0
818,St. Louis,6,2008,74,85+,Duluth,60.0
819,St. Louis,9,2008,11,45-54,Duluth,56.2
820,St. Louis,9,2008,20,55-64,Duluth,56.2
821,St. Louis,9,2008,28,65-74,Duluth,56.2
822,St. Louis,9,2008,29,75-84,Duluth,56.2
823,St. Louis,9,2008,58,85+,Duluth,56.2
824,St. Louis,10,2008,14,45-54,Duluth,44.6
825,St. Louis,10,2008,24,55-64,Duluth,44.6
826,St. Louis,10,2008,25,65-74,Duluth,44.6
827,St. Louis,10,2008,36,75-84,Duluth,44.6
828,St. Louis,10,2008,66,85+,Duluth,44.6
829,St. Louis,11,2008,12,45-54,Duluth,28.9
830,St. Louis,11,2008,25,55-64,Duluth,28.9
831,St. Louis,11,2008,29,65-74,Duluth,28.9
832,St. Louis,11,2008,34,75-84,Duluth,28.9
833,St. Louis,11,2008,56,85+,Duluth,28.9
834,St. Louis,12,2008,13,45-54,Duluth,7.0
835,St. Louis,12,2008,17,55-64,Duluth,7.0
836,St. Louis,12,2008,26,65-74,Duluth,7.0
837,St. Louis,12,2008,40,75-84,Duluth,7.0
838,St. Louis,12,2008,65,85+,Duluth,7.0
839,Washington,7,2008,10,45-54,Stillwater,71.2
840,Washington,7,2008,15,65-74,Stillwater,71.2
841,Washington,7,2008,29,75-84,Stillwater,71.2
842,Washington,7,2008,20,85+,Stillwater,71.2
843,Washington,8,2008,12,45-54,Stillwater,68.6
844,Washington,8,2008,13,55-64,Stillwater,68.6
845,Washington,8,2008,19,65-74,Stillwater,68.6
846,Washington,8,2008,23,75-84,Stillwater,68.6
847,Washington,8,2008,34,85+,Stillwater,68.6
848,Washington,11,2008,11,45-54,Stillwater,33.7
849,Washington,11,2008,14,55-64,Stillwater,33.7
850,Washington,11,2008,11,65-74,Stillwater,33.7
851,Washington,11,2008,31,75-84,Stillwater,33.7
852,Washington,11,2008,33,85+,Stillwater,33.7
853,Crow Wing,8,2008,10,55-64,Brainerd,68.1
854,Crow Wing,8,2008,10,75-84,Brainerd,68.1
855,Crow Wing,8,2008,16,85+,Brainerd,68.1
856,Dakota,1,2008,13,55-64,Hastings,11.4
857,Dakota,1,2008,21,65-74,Hastings,11.4
858,Dakota,1,2008,44,75-84,Hastings,11.4
859,Dakota,1,2008,46,85+,Hastings,11.4
860,Dakota,4,2008,25,55-64,Hastings,42.1
861,Dakota,4,2008,31,65-74,Hastings,42.1
862,Dakota,4,2008,37,75-84,Hastings,42.1
863,Dakota,4,2008,45,85+,Hastings,42.1
864,Dakota,10,2008,10,55-64,Hastings,49.4
865,Dakota,10,2008,23,65-74,Hastings,49.4
866,Dakota,10,2008,33,75-84,Hastings,49.4
867,Dakota,10,2008,55,85+,Hastings,49.4
868,Dakota,11,2008,26,55-64,Hastings,34.9
869,Dakota,11,2008,19,65-74,Hastings,34.9
870,Dakota,11,2008,34,75-84,Hastings,34.9
871,Dakota,11,2008,59,85+,Hastings,34.9
872,Olmsted,2,2008,12,55-64,Rochester,13.3
873,Olmsted,2,2008,13,65-74,Rochester,13.3
874,Olmsted,2,2008,17,75-84,Rochester,13.3
875,Olmsted,2,2008,23,85+,Rochester,13.3
876,Olmsted,11,2008,11,55-64,Rochester,34.6
877,Olmsted,11,2008,11,65-74,Rochester,34.6
878,Olmsted,11,2008,19,75-84,Rochester,34.6
879,Olmsted,11,2008,32,85+,Rochester,34.6
880,St. Louis,4,2008,15,55-64,Duluth,37.9
881,St. Louis,4,2008,21,65-74,Duluth,37.9
882,St. Louis,4,2008,55,75-84,Duluth,37.9
883,St. Louis,4,2008,72,85+,Duluth,37.9
884,St. Louis,7,2008,11,55-64,Duluth,64.4
885,St. Louis,7,2008,28,65-74,Duluth,64.4
886,St. Louis,7,2008,47,75-84,Duluth,64.4
887,St. Louis,7,2008,50,85+,Duluth,64.4
888,St. Louis,8,2008,19,55-64,Duluth,64.4
889,St. Louis,8,2008,23,65-74,Duluth,64.4
890,St. Louis,8,2008,47,75-84,Duluth,64.4
891,St. Louis,8,2008,59,85+,Duluth,64.4
892,Stearns,1,2008,13,55-64,St Cloud,9.3
893,Stearns,1,2008,17,75-84,St Cloud,9.3
894,Stearns,1,2008,29,85+,St Cloud,9.3
895,Stearns,2,2008,15,55-64,St Cloud,10.8
896,Stearns,2,2008,30,75-84,St Cloud,10.8
897,Stearns,2,2008,21,85+,St Cloud,10.8
898,Washington,1,2008,14,55-64,Stillwater,11.8
899,Washington,1,2008,17,65-74,Stillwater,11.8
900,Washington,1,2008,42,75-84,Stillwater,11.8
901,Washington,1,2008,49,85+,Stillwater,11.8
902,Washington,3,2008,15,55-64,Stillwater,24.7
903,Washington,3,2008,29,65-74,Stillwater,24.7
904,Washington,3,2008,30,75-84,Stillwater,24.7
905,Washington,3,2008,40,85+,Stillwater,24.7
906,Washington,5,2008,12,55-64,Stillwater,54.2
907,Washington,5,2008,15,65-74,Stillwater,54.2
908,Washington,5,2008,19,75-84,Stillwater,54.2
909,Washington,5,2008,38,85+,Stillwater,54.2
910,Washington,6,2008,11,55-64,Stillwater,65.5
911,Washington,6,2008,24,65-74,Stillwater,65.5
912,Washington,6,2008,28,75-84,Stillwater,65.5
913,Washington,6,2008,23,85+,Stillwater,65.5
914,Washington,10,2008,10,55-64,Stillwater,48.9
915,Washington,10,2008,15,65-74,Stillwater,48.9
916,Washington,10,2008,26,75-84,Stillwater,48.9
917,Washington,10,2008,31,85+,Stillwater,48.9
918,Washington,12,2008,16,55-64,Stillwater,12.0
919,Washington,12,2008,13,65-74,Stillwater,12.0
920,Washington,12,2008,28,75-84,Stillwater,12.0
921,Washington,12,2008,31,85+,Stillwater,12.0
922,Crow Wing,1,2008,15,65-74,Brainerd,9.0
923,Crow Wing,1,2008,19,75-84,Brainerd,9.0
924,Crow Wing,1,2008,23,85+,Brainerd,9.0
925,Crow Wing,2,2008,11,65-74,Brainerd,9.7
926,Crow Wing,2,2008,12,75-84,Brainerd,9.7
927,Crow Wing,3,2008,11,65-74,Brainerd,24.0
928,Crow Wing,3,2008,15,75-84,Brainerd,24.0
929,Crow Wing,3,2008,17,85+,Brainerd,24.0
930,Crow Wing,5,2008,13,65-74,Brainerd,52.4
931,Crow Wing,5,2008,10,75-84,Brainerd,52.4
932,Crow Wing,5,2008,18,85+,Brainerd,52.4
933,Crow Wing,6,2008,10,65-74,Brainerd,63.2
934,Crow Wing,6,2008,10,75-84,Brainerd,63.2
935,Crow Wing,6,2008,14,85+,Brainerd,63.2
936,Crow Wing,9,2008,10,65-74,Brainerd,59.0
937,Crow Wing,9,2008,15,75-84,Brainerd,59.0
938,Crow Wing,9,2008,17,85+,Brainerd,59.0
939,Itasca,9,2008,10,65-74,Grand Rapids,57.1
940,Itasca,9,2008,10,85+,Grand Rapids,57.1
941,Itasca,10,2008,10,65-74,Grand Rapids,45.3
942,Itasca,10,2008,12,75-84,Grand Rapids,45.3
943,Itasca,10,2008,13,85+,Grand Rapids,45.3
944,Olmsted,1,2008,12,65-74,Rochester,12.8
945,Olmsted,1,2008,20,75-84,Rochester,12.8
946,Olmsted,1,2008,34,85+,Rochester,12.8
947,Olmsted,7,2008,11,65-74,Rochester,71.2
948,Olmsted,7,2008,23,75-84,Rochester,71.2
949,Olmsted,7,2008,27,85+,Rochester,71.2
950,Stearns,3,2008,16,65-74,St Cloud,24.6
951,Stearns,3,2008,23,75-84,St Cloud,24.6
952,Stearns,3,2008,34,85+,St Cloud,24.6
953,Stearns,4,2008,10,65-74,St Cloud,41.0
954,Stearns,4,2008,24,75-84,St Cloud,41.0
955,Stearns,4,2008,34,85+,St Cloud,41.0
956,Stearns,6,2008,10,65-74,St Cloud,65.0
957,Stearns,6,2008,14,75-84,St Cloud,65.0
958,Stearns,6,2008,23,85+,St Cloud,65.0
959,Stearns,7,2008,14,65-74,St Cloud,70.4
960,Stearns,7,2008,20,75-84,St Cloud,70.4
961,Stearns,7,2008,15,85+,St Cloud,70.4
962,Stearns,10,2008,13,65-74,St Cloud,47.1
963,Stearns,10,2008,20,75-84,St Cloud,47.1
964,Stearns,10,2008,23,85+,St Cloud,47.1
965,Stearns,11,2008,11,65-74,St Cloud,31.9
966,Stearns,11,2008,19,75-84,St Cloud,31.9
967,Stearns,11,2008,20,85+,St Cloud,31.9
968,Washington,9,2008,12,65-74,Stillwater,61.8
969,Washington,9,2008,28,75-84,Stillwater,61.8
970,Washington,9,2008,31,85+,Stillwater,61.8
971,Winona,1,2008,10,65-74,Winona,13.7
972,Winona,1,2008,14,75-84,Winona,13.7
973,Winona,1,2008,11,85+,Winona,13.7
974,Winona,4,2008,10,65-74,Winona,44.0
975,Wright,1,2008,11,65-74,Buffalo,8.5
976,Wright,1,2008,14,75-84,Buffalo,8.5
977,Wright,1,2008,18,85+,Buffalo,8.5
978,Wright,2,2008,10,65-74,Buffalo,13.0
979,Wright,2,2008,17,85+,Buffalo,13.0
980,Wright,4,2008,10,65-74,Buffalo,39.9
981,Wright,4,2008,15,75-84,Buffalo,39.9
982,Wright,4,2008,14,85+,Buffalo,39.9
983,Wright,5,2008,10,65-74,Buffalo,54.0
984,Wright,5,2008,13,75-84,Buffalo,54.0
985,Wright,5,2008,16,85+,Buffalo,54.0
986,Wright,7,2008,10,65-74,Buffalo,71.4
987,Wright,7,2008,11,75-84,Buffalo,71.4
988,Wright,7,2008,18,85+,Buffalo,71.4
989,Wright,10,2008,10,65-74,Buffalo,47.4
990,Wright,10,2008,10,75-84,Buffalo,47.4
991,Wright,10,2008,15,85+,Buffalo,47.4
992,Wright,11,2008,12,65-74,Buffalo,32.2
993,Wright,11,2008,10,75-84,Buffalo,32.2
994,Wright,11,2008,24,85+,Buffalo,32.2
995,Carver,4,2008,11,75-84,Chaska,40.9
996,Carver,4,2008,18,85+,Chaska,40.9
997,Carver,7,2008,17,75-84,Chaska,71.8
998,Carver,7,2008,10,85+,Chaska,71.8
999,Carver,10,2008,10,75-84,Chaska,48.0
1000,Carver,10,2008,16,85+,Chaska,48.0
1001,Carver,12,2008,15,75-84,Chaska,10.8
1002,Carver,12,2008,12,85+,Chaska,10.8
1003,Clay,2,2008,14,75-84,Moorhead,7.4
1004,Clay,3,2008,11,75-84,Moorhead,22.8
1005,Clay,3,2008,19,85+,Moorhead,22.8
